"","id","sport_id","name","home_team_type","container","league_specials_count","event_specials_count","event_count","has_offerings","homeTeamType"
"1",221837,1,"Brazil - Cearense U20","Team1","Brazil",0,0,0,FALSE,"Team1"
"2",212604,1,"Romania - Cup Women","Team1","Romania",0,0,0,FALSE,"Team1"
"3",4787,1,"CONCACAF - U20 Championship","Team1","North America",0,0,0,FALSE,"Team1"
"4",227906,1,"UEFA - Nations League A Women Corners","Team1","UEFA",0,0,0,FALSE,"Team1"
"5",2674,1,"Friendly - World Club","Team1","World",0,0,0,FALSE,"Team1"
"6",199543,1,"Canada - Soccer League Corners","Team1","Canada",0,0,0,FALSE,"Team1"
"7",198680,1,"International - Croatia Cup Women","Team1","Croatia",0,0,0,FALSE,"Team1"
"8",198115,1,"Northern Ireland - Premiership Corners","Team1","Ireland",0,0,0,FALSE,"Team1"
"9",206309,1,"International - Champions Cup Women","Team1","World",0,0,0,FALSE,"Team1"
"10",198461,1,"Spain - Copa del Rey Bookings","Team1","Spain",0,0,0,FALSE,"Team1"
"11",209387,1,"Australia - Northern NSW Reserves League","Team1","Australia",0,0,0,FALSE,"Team1"
"12",227023,1,"Lebanon - Super Cup","Team1","Lebanon",0,0,0,FALSE,"Team1"
"13",226441,1,"New Zealand - Cup Women","Team1","New Zealand",0,0,0,FALSE,"Team1"
"14",202119,1,"Bulgaria - Second League","Team1","Bulgaria",0,0,2,TRUE,"Team1"
"15",219046,1,"Australia - Queensland Premier League Women","Team1","Australia",0,0,0,FALSE,"Team1"
"16",48010,1,"Australia - A League Bookings","Team1","Australia",0,0,0,FALSE,"Team1"
"17",212593,1,"FIFA - World Cup Qualifiers CONCACAF","Team1","North America",0,0,0,FALSE,"Team1"
"18",201263,1,"Sweden - Damallsvenskan Corners","Team1","Sweden",0,0,0,FALSE,"Team1"
"19",258648,1,"USA - NWSL Challenge Cup","Team1","USA",0,0,0,FALSE,"Team1"
"20",227280,1,"Costa Rica - U21 League","Team1","Costa Rica",0,0,0,FALSE,"Team1"
"21",2381,1,"Portugal - Super Cup","Team1","Portugal",0,0,0,FALSE,"Team1"
"22",5828,1,"Poland - Super Cup","Team1","Poland",0,0,0,FALSE,"Team1"
"23",222842,1,"Scotland - Premier League Cup Women","Team1","Scotland",0,0,0,FALSE,"Team1"
"24",216386,1,"Brazil - Paranaense 3","Team1","Brazil",0,0,0,FALSE,"Team1"
"25",10747,1,"Algeria - League 2 U21","Team1","Algeria",0,0,0,FALSE,"Team1"
"26",234970,1,"Qatar/UAE - Super Cup","Team1","Asia",0,0,0,FALSE,"Team1"
"27",200033,1,"UEFA - U17 Championship Qualifiers","Team1","Europe",0,0,0,FALSE,"Team1"
"28",216620,1,"Oman - 1st Division","Team1","Oman",0,0,0,FALSE,"Team1"
"29",200722,1,"UEFA - Nations League B Corners","Team1","UEFA",0,0,0,FALSE,"Team1"
"30",211059,1,"Portugal - Campeonato Group B","Team1","Portugal",0,0,0,FALSE,"Team1"
"31",199591,1,"Northern Ireland - Charity Shield","Team1","Ireland",0,0,0,FALSE,"Team1"
"32",204442,1,"International - Viareggio Cup U19","Team1","Italy",0,0,0,FALSE,"Team1"
"33",210905,1,"Brazil - Gaucho U20","Team1","Brazil",0,0,0,FALSE,"Team1"
"34",227963,1,"North America - Campeones Cup Corners","Team1","North America",0,0,0,FALSE,"Team1"
"35",10346,1,"Iran - Cup","Team1","Iran",0,0,0,FALSE,"Team1"
"36",216150,1,"Brazil - Carioca B2","Team1","Brazil",0,0,0,FALSE,"Team1"
"37",200047,1,"England - Premier League Cup U21","Team1","England",0,9,1,TRUE,"Team1"
"38",198385,1,"International - Friendlies U19 Corners","Team1","World",0,0,0,FALSE,"Team1"
"39",207260,1,"SEA Games - Womens","Team1","Southeast Asia",0,0,0,FALSE,"Team1"
"40",204803,1,"Austria - Regionalliga Cup","Team1","Austria",0,0,0,FALSE,"Team1"
"41",226755,1,"China - League One Corners","Team1","China",0,0,0,FALSE,"Team1"
"42",6834,1,"England - EFL Cup Corners","Team1","England",0,0,12,TRUE,"Team1"
"43",1826,1,"Bosnia and Herzegovina - Premier Liga","Team1","Bosnia and Herzegovina",0,0,0,FALSE,"Team1"
"44",192507,1,"Spain - Federation Cup","Team1","Spain",0,0,0,FALSE,"Team1"
"45",201876,1,"USA - United Womens Soccer","Team1","USA",0,0,0,FALSE,"Team1"
"46",211244,1,"Ethiopia - Premier League","Team1","Ethiopia",0,0,0,FALSE,"Team1"
"47",212975,1,"Israel - Liga ha'Al","Team1","Israel",0,0,0,FALSE,"Team1"
"48",2662,1,"USA - Open Cup","Team1","USA",0,0,0,FALSE,"Team1"
"49",2453,1,"Slovakia - Super Liga","Team1","Slovakia",0,0,6,TRUE,"Team1"
"50",202207,1,"Scotland - Football League","Team1","Scotland",0,0,0,FALSE,"Team1"
"51",198925,1,"Brazil - Paranaense 2","Team1","Brazil",0,0,0,FALSE,"Team1"
"52",205340,1,"International - Merlion Cup U22","Team1","World",0,0,0,FALSE,"Team1"
"53",200145,1,"Croatia - Cup Corners","Team1","Croatia",0,0,0,FALSE,"Team1"
"54",216918,1,"Brazil - Alagoano U20","Team1","Brazil",0,0,0,FALSE,"Team1"
"55",201930,1,"Trinidad and Tobago - Super League","Team1","Trinidad and Tobago",0,0,0,FALSE,"Team1"
"56",201915,1,"Brazil - Paulista Women","Team1","Brazil",0,0,0,FALSE,"Team1"
"57",201288,1,"Italy - Serie D Cup","Team1","Italy",0,0,0,FALSE,"Team1"
"58",224679,1,"Switzerland - Nationalliga B Women","Team1","Switzerland",0,0,0,FALSE,"Team1"
"59",204824,1,"Spain - Tercera Division Group 16","Team1","Spain",0,0,0,FALSE,"Team1"
"60",240825,1,"Thailand - League 3 Cup","Team1","Thailand",0,0,0,FALSE,"Team1"
"61",220540,1,"Australia - NPL Northern NSW Corners","Team1","Australia",0,0,0,FALSE,"Team1"
"62",226472,1,"CAFA - Nations Cup Corners","Team1","CAF",0,0,0,FALSE,"Team1"
"63",200509,1,"International - Florida Cup","Team1","USA",0,0,0,FALSE,"Team1"
"64",2411,1,"South Africa - Cup","Team1","South Africa",0,0,0,FALSE,"Team1"
"65",200632,1,"Israel - State Cup Corners","Team1","Israel",0,0,0,FALSE,"Team1"
"66",9902,1,"Jordan - Pro League","Team1","Jordan",0,0,0,FALSE,"Team1"
"67",10636,1,"India - I-League U19","Team1","India",0,0,0,FALSE,"Team1"
"68",201501,1,"Austria - Landesliga","Team1","Austria",0,0,0,FALSE,"Team1"
"69",215554,1,"Senegal - FA Cup","Team1","Senegal",0,0,0,FALSE,"Team1"
"70",6775,1,"Austria - 2. Liga Corners","Team1","Austria",0,0,0,FALSE,"Team1"
"71",200721,1,"UEFA - Nations League B","Team1","Europe",0,0,0,FALSE,"Team1"
"72",203444,1,"Paraguay - Cup Corners","Team1","Paraguay",0,0,0,FALSE,"Team1"
"73",224144,1,"Uruguay - Super Cup Corners","Team1","Uruguay",0,0,0,FALSE,"Team1"
"74",225213,1,"England - Premier League Cup U21 Corners","Team1","England",0,0,0,FALSE,"Team1"
"75",1786,1,"Austria - Regionalliga West","Team1","Austria",0,0,2,TRUE,"Team1"
"76",222452,1,"Myanmar - National League 2","Team1","Myanmar",0,0,0,FALSE,"Team1"
"77",9320,1,"Bulgaria - First League","Team1","Bulgaria",0,44,8,TRUE,"Team1"
"78",222319,1,"Luxembourg - Promotion D Honneur","Team1","Luxembourg",0,0,0,FALSE,"Team1"
"79",225084,1,"Iceland - Super Cup Corners","Team1","Iceland",0,0,0,FALSE,"Team1"
"80",208665,1,"Hungary - NB 3","Team1","Hungary",0,0,0,FALSE,"Team1"
"81",230704,1,"India - Mumbai Super Division","Team1","India",0,0,0,FALSE,"Team1"
"82",207403,1,"Portugal - Cup Women","Team1","Portugal",0,0,0,FALSE,"Team1"
"83",201677,1,"CONMEBOL - South American Youth Games U20","Team1","South America",0,0,0,FALSE,"Team1"
"84",2469,1,"Spain - Copa Catalunya","Team1","Spain",0,0,0,FALSE,"Team1"
"85",220346,1,"Iceland - 2. Deild Women","Team1","Iceland",0,0,0,FALSE,"Team1"
"86",200815,1,"France - National 2","Team1","France",0,0,0,FALSE,"Team1"
"87",198225,1,"Scotland - League One Corners","Team1","Scotland",0,0,0,FALSE,"Team1"
"88",187543,1,"CONMEBOL - Copa America Bookings","Team1","CONMEBOL",0,0,0,FALSE,"Team1"
"89",192533,1,"Israel - U19 Elite Division","Team1","Israel",0,0,0,FALSE,"Team1"
"90",200774,1,"Jamaica - Premier League Corners","Team1","Jamaica",0,0,0,FALSE,"Team1"
"91",217483,1,"Brazil - Amazonense Women","Team1","Brazil",0,0,0,FALSE,"Team1"
"92",200809,1,"England - Central League Reserves","Team1","England",0,0,0,FALSE,"Team1"
"93",211452,1,"Vietnam - Super Cup","Team1","Vietnam",0,0,0,FALSE,"Team1"
"94",242356,1,"Tunisia - Super Cup - Bookings","Team1","Tunisia",0,0,0,FALSE,"Team1"
"95",208617,1,"Lithuania - National Basketball League","Team1","Lithuania",0,0,0,FALSE,"Team1"
"96",202828,1,"New Zealand - National Womens League","Team1","New Zealand",0,0,0,FALSE,"Team1"
"97",7795,1,"AFC - Champions League Elite Qualifiers","Team1","Asia",0,0,0,FALSE,"Team1"
"98",5593,1,"Uruguay - Primera Division","Team1","Uruguay",0,0,8,TRUE,"Team1"
"99",211058,1,"Portugal - Campeonato Group A","Team1","Portugal",0,0,0,FALSE,"Team1"
"100",219677,1,"Scotland - Feeder Leagues","Team1","Scotland",0,0,0,FALSE,"Team1"
"101",194738,1,"Austria - Bundesliga Women","Team1","Austria",0,0,0,FALSE,"Team1"
"102",218800,1,"Nepal - B Division","Team1","Nepal",0,0,0,FALSE,"Team1"
"103",185680,1,"SEA Games - Mens","Team1","Southeast Asia",0,0,0,FALSE,"Team1"
"104",226483,1,"SAFF - Championship Corners","Team1","Asia",0,0,0,FALSE,"Team1"
"105",218132,1,"Bhutan - President's Cup","Team1","Bhutan",0,0,0,FALSE,"Team1"
"106",196776,1,"Russia - Supreme Division Women","Team1","Russian Federation",0,0,0,FALSE,"Team1"
"107",1903,1,"Sweden - Damallsvenskan","Team1","Sweden",0,0,0,FALSE,"Team1"
"108",2147,1,"Italy - Cup","Team1","Italy",0,359,8,TRUE,"Team1"
"109",201161,1,"Indonesia - Liga 1 Corners","Team1","Indonesia",0,0,0,FALSE,"Team1"
"110",194553,1,"CONCACAF - Champions Cup Corners","Team1","CONCACAF",0,0,0,FALSE,"Team1"
"111",192151,1,"Austria - Regionalliga West Corners","Team1","Austria",0,0,0,FALSE,"Team1"
"112",208729,1,"International - Algarve Cup Women Corners","Team1","World",0,0,0,FALSE,"Team1"
"113",212164,1,"Georgia - Super Cup","Team1","Georgia",0,0,0,FALSE,"Team1"
"114",202608,1,"Argentina - Torneo Federal A","Team1","Argentina",0,0,0,FALSE,"Team1"
"115",209887,1,"Bulgaria - Third League","Team1","Bulgaria",0,0,0,FALSE,"Team1"
"116",2196,1,"Spain - La Liga","Team1","Spain",1,866,20,TRUE,"Team1"
"117",197471,1,"Germany - Oberliga Westfalen","Team1","Germany",0,0,0,FALSE,"Team1"
"118",201069,1,"Spain - U19 League","Team1","Spain",0,0,0,FALSE,"Team1"
"119",2519,1,"Switzerland - Cup","Team1","Switzerland",0,0,0,FALSE,"Team1"
"120",205800,1,"International - Premier League Asia Trophy","Team1","Asia",0,0,0,FALSE,"Team1"
"121",227435,1,"Italy - Primavera Super Cup U19 Corners","Team1","Italy",0,0,0,FALSE,"Team1"
"122",2023,1,"Finland - Cup Women","Team1","Finland",0,0,0,FALSE,"Team1"
"123",198253,1,"Vietnam - Cup Corners","Team1","Vietnam",0,0,0,FALSE,"Team1"
"124",230393,1,"Switzerland - Erste Liga Cup","Team1","Switzerland",0,0,0,FALSE,"Team1"
"125",1982,1,"England - EFL Cup","Team1","England",0,534,12,TRUE,"Team1"
"126",198062,1,"Bolivia - Primera Division Corners","Team1","Bolivia",0,0,0,FALSE,"Team1"
"127",210756,1,"Switzerland - Super League Women","Team1","Switzerland",0,0,0,FALSE,"Team1"
"128",219057,1,"Austria - Regionalliga Vorarlberg","Team1","Austria",0,0,0,FALSE,"Team1"
"129",197038,1,"Scotland - Cup Women","Team1","Scotland",0,0,0,FALSE,"Team1"
"130",197539,1,"Australia - FFT League Cup","Team1","Australia",0,0,0,FALSE,"Team1"
"131",219027,1,"Hungary - Cup Women","Team1","Hungary",0,0,0,FALSE,"Team1"
"132",222830,1,"UNAF - U20 Tournament","Team1","Africa",0,0,0,FALSE,"Team1"
"133",203795,1,"AFC - Asian Cup Bookings","Team1","AFC",0,0,0,FALSE,"Team1"
"134",2025,1,"Finland - Ykkosliiga","Team1","Finland",0,45,4,TRUE,"Team1"
"135",1741,1,"Argentina - Cup","Team1","Argentina",0,0,0,FALSE,"Team1"
"136",216589,1,"Brazil - Cearense Women","Team1","Brazil",0,0,0,FALSE,"Team1"
"137",72435,1,"International - Friendlies Women Corners","Team1","World",0,0,0,FALSE,"Team1"
"138",1930,1,"Netherlands - Cup","Team1","Netherlands",0,0,10,TRUE,"Team1"
"139",218234,1,"Australia - Cup Corners","Team1","Australia",0,0,0,FALSE,"Team1"
"140",1834,1,"Brazil - Serie A","Team1","Brazil",0,89,8,TRUE,"Team1"
"141",2205,1,"Lebanon - Premier League","Team1","Lebanon",0,0,0,FALSE,"Team1"
"142",210442,1,"Scotland - League Two Corners","Team1","Scotland",0,0,0,FALSE,"Team1"
"143",204818,1,"Spain - Tercera Division Group 10","Team1","Spain",0,0,0,FALSE,"Team1"
"144",200821,1,"Iceland - U19 Cup","Team1","Iceland",0,0,0,FALSE,"Team1"
"145",199229,1,"Bangladesh - Federation Cup","Team1","Bangladesh",0,0,0,FALSE,"Team1"
"146",1872,1,"CONMEBOL - Copa America","Team1","South America",0,0,0,FALSE,"Team1"
"147",204882,1,"Argentina - Reserve Superliga Cup","Team1","Argentina",0,0,0,FALSE,"Team1"
"148",203131,1,"England - Lincolnshire Senior Cup","Team1","England",0,0,0,FALSE,"Team1"
"149",10750,1,"UAE - U21 League","Team1","United Arab Emirates",0,0,0,FALSE,"Team1"
"150",149053,1,"Germany - Regional Cup Westfalen","Team1","Germany",0,0,0,FALSE,"Team1"
"151",194630,1,"Australia - South Australia State League 1","Team1","Australia",0,0,0,FALSE,"Team1"
"152",237919,1,"AFC - Champions League Women","Team1","Asia",0,0,0,FALSE,"Team1"
"153",223048,1,"Argentina - Trofeo des Campeones Corners","Team1","Argentina",0,0,0,FALSE,"Team1"
"154",198238,1,"SAFF - Championship Women","Team1","Asia",0,0,0,FALSE,"Team1"
"155",228208,1,"Turkey - 1. Lig U19","Team1","Turkey",0,0,0,FALSE,"Team1"
"156",212466,1,"Kyrgyzstan - Premier League","Team1","Kyrgyzstan",0,0,0,FALSE,"Team1"
"157",205707,1,"Peru - Copa Bicentenario","Team1","Peru",0,0,0,FALSE,"Team1"
"158",163787,1,"Poland - Ekstraliga Women","Team1","Poland",0,0,0,FALSE,"Team1"
"159",1933,1,"Netherlands - Super Cup","Team1","Netherlands",0,0,0,FALSE,"Team1"
"160",201319,1,"England - National League North Corners","Team1","England",0,0,0,FALSE,"Team1"
"161",201691,1,"FIFA - World Cup Bookings","Team1","FIFA World Cup 2018",0,0,0,FALSE,"Team1"
"162",216986,1,"Poland - 3rd Liga Group 2","Team1","Poland",0,0,0,FALSE,"Team1"
"163",233460,1,"Oman - Super Cup","Team1","Oman",0,0,0,FALSE,"Team1"
"164",10543,1,"Portugal - League Cup Corners","Team1","Portugal",0,0,0,FALSE,"Team1"
"165",258388,1,"Ireland - President's Cup Women","Team1","Ireland",0,0,0,FALSE,"Team1"
"166",218795,1,"CONMEBOL - U17 Championship Women","Team1","South America",0,0,0,FALSE,"Team1"
"167",201325,1,"Ghana - Premier League Corners","Team1","Ghana",0,0,0,FALSE,"Team1"
"168",218775,1,"Botswana - Premier League","Team1","Botswana",0,0,0,FALSE,"Team1"
"169",216618,1,"Australia - South Australia State League 2","Team1","Australia",0,0,0,FALSE,"Team1"
"170",197053,1,"Finland - Cup Corners","Team1","Finland",0,0,0,FALSE,"Team1"
"171",199487,1,"Nigeria - NPFL","Team1","Nigeria",0,0,0,FALSE,"Team1"
"172",201311,1,"Belarus - Cup Corners","Team1","Belarus",0,0,0,FALSE,"Team1"
"173",204813,1,"Spain - Tercera Division Group 5","Team1","Spain",0,0,0,FALSE,"Team1"
"174",198582,1,"Ireland - Super Cup Corners","Team1","Ireland",0,0,0,FALSE,"Team1"
"175",5594,1,"Uruguay - Cup","Team1","Uruguay",0,10,2,TRUE,"Team1"
"176",2354,1,"Pan American Games - Men U23","Team1","Americas",0,0,0,FALSE,"Team1"
"177",228213,1,"Spain - Primera RFEF Group 1 Corners","Team1","Spain",0,0,0,FALSE,"Team1"
"178",192778,1,"Brazil - Paraibano","Team1","Brazil",0,0,0,FALSE,"Team1"
"179",192149,1,"Germany - Oberliga Bayern Nord Corners","Team1","Germany",0,0,0,FALSE,"Team1"
"180",9441,1,"Czech Republic - FNL","Team1","Czech Republic",0,0,0,FALSE,"Team1"
"181",1796,1,"Azerbaijan - Cup","Team1","Azerbaijan",0,0,0,FALSE,"Team1"
"182",218171,1,"India - Regional Cup","Team1","India",0,0,0,FALSE,"Team1"
"183",212346,1,"Panama - Liga Prom","Team1","Panama",0,0,0,FALSE,"Team1"
"184",197933,1,"Mexico - Cup Corners","Team1","Mexico",0,0,0,FALSE,"Team1"
"185",6421,1,"Poland - Ekstraklasa Corners","Team1","Poland",0,0,2,TRUE,"Team1"
"186",198329,1,"Iceland - Fotbolti.net Cup Corners","Team1","Iceland",0,0,0,FALSE,"Team1"
"187",226409,1,"Poland - Regional Cup","Team1","Poland",0,0,0,FALSE,"Team1"
"188",210117,1,"Slovakia - Cup Women","Team1","Slovakia",0,0,0,FALSE,"Team1"
"189",1983,1,"England - FA Trophy","Team1","England",0,0,0,FALSE,"Team1"
"190",192701,1,"Brazil - Maranhense 1","Team1","Brazil",0,0,0,FALSE,"Team1"
"191",212780,1,"Djibouti - Division 1","Team1","Djibouti",0,0,0,FALSE,"Team1"
"192",198379,1,"Saudi Arabia - Kings Cup","Team1","Saudi Arabia",0,46,8,TRUE,"Team1"
"193",221787,1,"Brazil - Maranhense 2","Team1","Brazil",0,0,0,FALSE,"Team1"
"194",218169,1,"Iran - 2nd Division","Team1","Iran",0,0,0,FALSE,"Team1"
"195",242224,1,"Fiji - Super Cup","Team1","Fiji",0,0,0,FALSE,"Team1"
"196",10954,1,"Ireland - Super Cup","Team1","Ireland",0,0,0,FALSE,"Team1"
"197",215919,1,"Japan - Women Empowerment League","Team1","Japan",0,0,0,FALSE,"Team1"
"198",9532,1,"Costa Rica - Cup","Team1","Costa Rica",0,0,1,TRUE,"Team1"
"199",201151,1,"Argentina - Primera C Metropolitana","Team1","Argentina",0,0,0,FALSE,"Team1"
"200",220666,1,"Paraguay - Division Intermedia Corners","Team1","Paraguay",0,0,0,FALSE,"Team1"
"201",6619,1,"UEFA - Youth League U19","Team1","Europe",0,0,0,FALSE,"Team1"
"202",2608,1,"FIFA - World Cup U17","Team1","World",0,0,0,FALSE,"Team1"
"203",219525,1,"Nepal - C Division","Team1","Nepal",0,0,0,FALSE,"Team1"
"204",219222,1,"Rwanda - Cup","Team1","Rwanda",0,0,0,FALSE,"Team1"
"205",228133,1,"Portugal - U23 Championship Corners","Team1","Portugal",0,0,7,TRUE,"Team1"
"206",216395,1,"Brazil - Catarinense Women","Team1","Brazil",0,0,0,FALSE,"Team1"
"207",191395,1,"Turkey - Super Cup Corners","Team1","Turkey",0,0,0,FALSE,"Team1"
"208",208141,1,"Australia - Tasmania Summer Cup","Team1","Australia",0,0,0,FALSE,"Team1"
"209",220654,1,"Singapore - NFL Division 1","Team1","Singapore",0,0,0,FALSE,"Team1"
"210",6758,1,"Czech Republic - First Liga Corners","Team1","Czech Republic",0,0,0,FALSE,"Team1"
"211",209579,1,"Armenia - Super Cup","Team1","Armenia",0,0,0,FALSE,"Team1"
"212",2133,1,"Israel - Ligat Leumit","Team1","Israel",0,0,0,FALSE,"Team1"
"213",1978,1,"England - National League","Team1","England",0,451,12,TRUE,"Team1"
"214",1718,1,"CAF - Africa Cup of Nations","Team1","Africa",0,0,0,FALSE,"Team1"
"215",8655,1,"China - League One","Team1","China",0,0,0,FALSE,"Team1"
"216",201861,1,"Faroe Islands - Meistaradeildin","Team1","Faroe Islands",0,0,0,FALSE,"Team1"
"217",207226,1,"New Zealand - Mainland Premier League Corners","Team1","New Zealand",0,0,0,FALSE,"Team1"
"218",198639,1,"China - Super Cup Corners","Team1","China",0,0,0,FALSE,"Team1"
"219",5595,1,"Bolivia - Primera Division","Team1","Bolivia",0,10,4,TRUE,"Team1"
"220",6299,1,"Austria - Bundesliga Corners","Team1","Austria",0,0,0,FALSE,"Team1"
"221",200504,1,"Australia - Brisbane Silver Boot","Team1","Australia",0,0,0,FALSE,"Team1"
"222",6426,1,"Denmark - Superliga Corners","Team1","Denmark",0,0,0,FALSE,"Team1"
"223",191366,1,"Ireland - League Cup Corners","Team1","Ireland",0,0,0,FALSE,"Team1"
"224",226402,1,"International - Intercontinental Cup","Team1","World",0,0,0,FALSE,"Team1"
"225",2122,1,"Ireland - League Cup","Team1","Ireland",0,0,0,FALSE,"Team1"
"226",163720,1,"Australia - NPL Tasmania","Team1","Australia",0,0,0,FALSE,"Team1"
"227",10770,1,"Brazil - Paranaense","Team1","Brazil",0,0,0,FALSE,"Team1"
"228",208855,1,"Tajikistan - Super Cup","Team1","Tajikistan",0,0,0,FALSE,"Team1"
"229",224987,1,"England - Professional Development League U21 Corners","Team1","England",0,0,0,FALSE,"Team1"
"230",209095,1,"Faroe Islands - 1. Deild","Team1","Faroe Islands",0,0,0,FALSE,"Team1"
"231",197916,1,"AFC - U20 Cup Qualifiers Women","Team1","Asia",0,0,0,FALSE,"Team1"
"232",2418,1,"Scotland - League One","Team1","Scotland",0,0,0,FALSE,"Team1"
"233",217689,1,"Portugal - League Cup Women","Team1","Portugal",0,0,0,FALSE,"Team1"
"234",216992,1,"Norway - 3rd Division Group 5","Team1","Norway",0,0,0,FALSE,"Team1"
"235",196725,1,"Slovakia - Super Liga Corners","Team1","Slovakia",0,0,0,FALSE,"Team1"
"236",201869,1,"Iceland - 3. Deild","Team1","Iceland",0,0,0,FALSE,"Team1"
"237",2636,1,"UEFA - Super Cup","Team1","Europe",0,0,0,FALSE,"Team1"
"238",197371,1,"Olympics Men Corners","Team1","Olympics",0,0,0,FALSE,"Team1"
"239",213778,1,"Germany - Regional Cup Thuringen","Team1","Germany",0,0,0,FALSE,"Team1"
"240",198595,1,"CAF - Super Cup Corners 1","Team1","CAF",0,0,0,FALSE,"Team1"
"241",1818,1,"Belgium - Challenger Pro League","Team1","Belgium",0,315,8,TRUE,"Team1"
"242",217495,1,"Nepal - A Division","Team1","Nepal",0,0,0,FALSE,"Team1"
"243",207646,1,"Spain - Segunda B Group 2 Corners","Team1","Spain",0,0,0,FALSE,"Team1"
"244",1849,1,"Cameroon - Elite One","Team1","Cameroon",0,0,0,FALSE,"Team1"
"245",10236,1,"Georgia - Erovnuli Liga","Team1","Georgia",0,0,0,FALSE,"Team1"
"246",8592,1,"Australia - NPL Capital Territory","Team1","Australia",0,0,0,FALSE,"Team1"
"247",2073,1,"Germany - Oberliga Baden-Wurttemberg","Team1","Germany",0,0,0,FALSE,"Team1"
"248",215951,1,"Brazil - Carioca A2","Team1","Brazil",0,0,0,FALSE,"Team1"
"249",199461,1,"CAF - Confederation Cup Corners","Team1","CAF",0,0,0,FALSE,"Team1"
"250",206772,1,"Brazil - Copa Sul U19","Team1","Brazil",0,0,0,FALSE,"Team1"
"251",205522,1,"CAF - Africa Cup of Nations Bookings","Team1","Africa",0,0,0,FALSE,"Team1"
"252",200751,1,"CAF - Champions League Qualifiers","Team1","Africa",0,0,0,FALSE,"Team1"
"253",201475,1,"Kenya - Super League","Team1","Kenya",0,0,0,FALSE,"Team1"
"254",192143,1,"Sweden - 2nd Div. Norra Gotaland Corners","Team1","Sweden",0,0,0,FALSE,"Team1"
"255",205799,1,"Croatia - Super Cup","Team1","Croatia",0,0,0,FALSE,"Team1"
"256",8128,1,"Qatar - Stars League","Team1","Qatar",0,0,4,TRUE,"Team1"
"257",2004,1,"Faroe Islands - Cup","Team1","Faroe Islands",0,0,0,FALSE,"Team1"
"258",197785,1,"Germany - Oberliga Mitterlrhein","Team1","Germany",0,0,0,FALSE,"Team1"
"259",1816,1,"Belgium - Super Cup","Team1","Belgium",0,0,0,FALSE,"Team1"
"260",192724,1,"Finland - League Cup Corners","Team1","Finland",0,0,0,FALSE,"Team1"
"261",211794,1,"Brazil - Copa Alagoas","Team1","Brazil",0,0,0,FALSE,"Team1"
"262",206585,1,"Brazil - Goiano 2","Team1","Brazil",0,0,0,FALSE,"Team1"
"263",201313,1,"Slovakia - Cup Corners","Team1","Slovakia",0,0,0,FALSE,"Team1"
"264",198331,1,"Israel - Liga Bet","Team1","Israel",0,0,0,FALSE,"Team1"
"265",226960,1,"Mexico - Liga MX Women Corners","Team1","Mexico",0,0,0,FALSE,"Team1"
"266",222745,1,"Scotland - Aberdeenshire Shield","Team1","Scotland",0,0,0,FALSE,"Team1"
"267",2435,1,"Serbia - Cup","Team1","Serbia",0,0,0,FALSE,"Team1"
"268",203918,1,"Fiji - National Football League","Team1","Fiji",0,0,0,FALSE,"Team1"
"269",197064,1,"Scotland - Premier League Women","Team1","Scotland",0,0,0,FALSE,"Team1"
"270",217018,1,"CAF - Champions League Women","Team1","Africa",0,0,0,FALSE,"Team1"
"271",220549,1,"USA - National Womens Soccer League Corners","Team1","USA",0,0,0,FALSE,"Team1"
"272",2125,1,"Ireland - Leinster Senior Cup","Team1","Ireland",0,0,0,FALSE,"Team1"
"273",10578,1,"India - I-League","Team1","India",0,0,0,FALSE,"Team1"
"274",218035,1,"Algeria - League 1 U21","Team1","Algeria",0,0,0,FALSE,"Team1"
"275",200361,1,"Israel - State Cup Women","Team1","Israel",0,0,0,FALSE,"Team1"
"276",48008,1,"International - Friendlies Bookings","Team1","World",0,0,0,FALSE,"Team1"
"277",6423,1,"Mexico - Liga MX Corners","Team1","Mexico",0,0,9,TRUE,"Team1"
"278",212294,1,"Albania - 1st Division","Team1","Albania",0,0,0,FALSE,"Team1"
"279",227902,1,"UEFA - Nations League A Women","Team1","UEFA",0,0,0,FALSE,"Team1"
"280",210039,1,"Korea Republic - K3 League Corners","Team1","South Korea",0,0,0,FALSE,"Team1"
"281",236839,1,"Brazil - Paulista Serie B","Team1","Brazil",0,0,0,FALSE,"Team1"
"282",219877,1,"Brazil - Copa Espirito Santo","Team1","Brazil",0,0,0,FALSE,"Team1"
"283",2637,1,"UEFA - U17 Euro Championship","Team1","Europe",0,0,0,FALSE,"Team1"
"284",2678,1,"Wales - Premier League","Team1","Wales",0,58,6,TRUE,"Team1"
"285",1977,1,"England - Championship","Team1","England",0,46,12,TRUE,"Team1"
"286",210948,1,"Tanzania - Premier League","Team1","Tanzania",0,0,2,TRUE,"Team1"
"287",219111,1,"Malaysia - Liga A1","Team1","Malaysia",0,0,0,FALSE,"Team1"
"288",2161,1,"Japan - League Cup Women","Team1","Japan",0,0,0,FALSE,"Team1"
"289",6546,1,"Germany - Regionalliga Bavaria","Team1","Germany",0,87,9,TRUE,"Team1"
"290",204223,1,"Sweden - Women Cup","Team1","Sweden",0,0,0,FALSE,"Team1"
"291",201441,1,"Colombia - Liga Women","Team1","Colombia",0,0,0,FALSE,"Team1"
"292",213339,1,"Australia - Brisbane Cup Women","Team1","Australia",0,0,0,FALSE,"Team1"
